statement,predicted_label_id,predicted_status,confidence,
Nghe hay đấy. Tôi chắc chắn sẽ dành nhiều thời gian hơn cho sở thích của mình và kết nối với những người bạn đã nâng đỡ tôi. Bạn có lời khuyên nào khác để giải quyết tình huống này một cách nhẹ nhàng không?,4,Personality disorder,0.467595,
"Tôi đoán đã có những dấu hiệu cho thấy anh ấy đang rời xa, nhưng tôi không muốn tin vào điều đó. Tôi cứ bám víu vào hy vọng mọi chuyện sẽ tốt hơn.",6,Suicidal,0.9340652,
Đó là bởi vì gần đây tôi đã trải qua một cuộc chia tay. Tôi cảm thấy mình không đủ tốt với bạn đời và điều đó khiến tôi nghi ngờ giá trị của mình.,2,Depression,0.69968873,
Tôi đã thử nói chuyện với họ nhưng có cảm giác như tôi đang nói chuyện với một bức tường. Họ dường như không hiểu tôi căng thẳng và choáng ngợp đến mức nào.,5,Stress,0.94000465,
Tôi đã suy ngẫm về điều đó và tôi nghĩ nó bắt nguồn từ sự thiếu thân mật về mặt tình cảm. Có một bức tường giữa chúng tôi và nó khiến tôi đặt câu hỏi về nền tảng mối quan hệ của chúng tôi. Tôi sợ đưa ra quyết định sai lầm.,5,Stress,0.88324976,
"Well, I always had this picture-perfect idea of what my marriage would be like. But lately, things haven't been going as planned. I feel like I've let my partner down and failed at something so important.",6,Suicidal,0.79929,
"Gần đây tôi cảm thấy ngột ngạt trong mối quan hệ của mình và tôi nghĩ mọi chuyện bắt nguồn từ đó. Giống như tôi đang bị mắc kẹt và đang tìm lối thoát. Nhưng đồng thời, tôi biết việc mình đang làm là sai.",4,Personality disorder,0.76132184,
"Cảm ơn. Gần đây, tôi thường xuyên cảm thấy choáng ngợp và căng thẳng. Tôi thấy mình lo lắng quá mức về các tình huống hàng ngày và tâm trí tôi cứ chạy đua với những suy nghĩ tiêu cực. Giống như sự lo lắng đang gặm nhấm tôi và tôi không biết làm thế nào để thoát khỏi nó. Và đối với việc lạm dụng, nó thiên về lạm dụng tình cảm và lời nói hơn, nơi tôi bị chỉ trích và coi thường.",5,Stress,0.9983022,
Which animal is known for its ability to produce electric shocks?,3,Normal,0.94866455,
"Chà, kể từ khi chúng tôi đính hôn, gia đình tôi và hôn thê của tôi đã liên tục đối đầu nhau. Họ dường như không hiểu cô ấy và cô ấy cảm thấy như thể họ luôn phán xét cô ấy. Nó gây ra rất nhiều xung đột trong mối quan hệ của chúng tôi.",2,Depression,0.4715078,
"Cảm ơn. Ngay bây giờ, tôi cảm thấy nhẹ nhõm và lạc quan khi chúng tôi đã khám phá chủ đề này một cách kỹ lưỡng. Tôi sẽ tiếp tục thực hành việc tự chăm sóc bản thân, duy trì các ranh giới lành mạnh và lưu tâm đến các mối quan hệ mà tôi vun đắp. Sự hướng dẫn của bạn là vô giá và tôi đánh giá cao sự hỗ trợ của bạn trong suốt cuộc trò chuyện này.",1,Bipolar,0.9138544,
Cảm ơn. Tôi cảm thấy như cuộc trò chuyện của chúng tôi đã mang lại cho tôi sự rõ ràng và yên tâm rất cần thiết. Tôi biết ơn sự hướng dẫn và cách tiếp cận đồng cảm của bạn. Tôi sẽ tiếp tục nỗ lực xây dựng lại niềm tin và đón nhận những khả năng mới từng bước một. Cảm ơn bạn đã ở đây vì tôi.,5,Stress,0.56349623,
"Chà, nó giống như một trận chiến liên miên trong tôi. Tôi luôn lo lắng về việc người khác nghĩ gì về mình và liệu mình có đủ tốt hay không. Thật mệt mỏi.",2,Depression,0.9992387,
"Không, tôi nghĩ đây là một khởi đầu tốt. Tôi rất biết ơn những hiểu biết và hướng dẫn mà bạn đã cung cấp hôm nay. Tôi chắc chắn sẽ dành thời gian để suy ngẫm và liên hệ với hệ thống hỗ trợ của mình. Cảm ơn bạn đã ở đây vì tôi.",0,Anxiety,0.8026745,
"Chắc chắn rồi. Tôi từng rất tham vọng và có động lực trong sự nghiệp. Nhưng bây giờ, tôi phải đấu tranh để duy trì vị trí hiện tại của mình. Tôi đã phải nghỉ ốm nhiều lần và kết quả là hiệu suất của tôi bị ảnh hưởng. Tôi mất tự tin vào khả năng của mình và có cảm giác như sự nghiệp đang tuột khỏi tầm tay tôi.",5,Stress,0.99911374,
"Tôi đoán trong sâu thẳm, tôi sợ rằng người khác có thể coi tôi là người yếu đuối hoặc thiếu sót nếu họ thực sự biết tôi. Có thể nó bắt nguồn từ những trải nghiệm thời thơ ấu hoặc những tổn thương trong quá khứ, nơi tôi cảm thấy bị từ chối hoặc chế giễu. Nó giống như một vòng lặp không bao giờ kết thúc, lặp đi lặp lại trong tâm trí tôi và kéo dài những cảm giác lo lắng và cô lập này.",4,Personality disorder,0.9998503,
Tôi đã cố gắng liên hệ với bạn bè nhưng thật khó để tôi cởi mở về cảm xúc của mình. Tôi lo rằng họ có thể không hiểu hết những gì tôi đang trải qua hoặc họ sẽ vô tình nói điều gì đó có thể khiến tôi tổn thương. Đó là một cuộc đấu tranh để tìm kiếm niềm an ủi và hỗ trợ trong cuộc hành trình này.,6,Suicidal,0.7934303,
Tôi cảm thấy rất có lỗi. Tôi không biết phải làm sao với cơn nghiện của chồng nữa.,1,Bipolar,0.99905616,
Thực ra tôi chưa nghĩ đến điều đó. Có thể sẽ hữu ích nếu kết nối với những người khác có cùng sở thích. Tôi cho rằng họ hiểu hành trình tôi đang đi.,4,Personality disorder,0.9984138,
"I believe in setting small, achievable goals. By breaking down my job search process into smaller tasks, I can tackle them one at a time. This way, I can build momentum and boost my confidence along the way.",3,Normal,0.6899197,
"Vâng, tôi nhận thấy rằng những lời chỉ trích hoặc từ chối của người khác có xu hướng đóng vai trò là nguyên nhân. Gần như thể tôi tiếp thu sự không đồng tình của họ và khuếch đại nó trong chính mình. Thật khó để tách biệt ý kiến ​​​​của họ khỏi giá trị của tôi với tư cách là một con người.",4,Personality disorder,0.99710554,
I'll definitely try that. It's just difficult to find the right time and place to have a serious conversation without it turning into an argument.,5,Stress,0.33118674,
Tâm trạng của tôi khá tệ. Tôi thường cảm thấy choáng ngợp với cảm giác tuyệt vọng và thiếu động lực để tham gia vào các hoạt động mà tôi từng yêu thích. Nó trở thành một vòng luẩn quẩn của những suy nghĩ và cảm xúc tiêu cực.,6,Suicidal,0.38847825,
"Vâng, điều đó sẽ tuyệt vời. Tôi đánh giá cao sự hướng dẫn của bạn trong quá trình này. Tôi muốn đảm bảo rằng tôi có một hệ thống hỗ trợ mạnh mẽ.",3,Normal,0.99902904,
"Tôi chưa từng nghĩ về điều đó trước đây, nhưng nó có vẻ là một ý tưởng hay. Tôi muốn học cách thể hiện bản thân tốt hơn và tránh những phản ứng bốc đồng này. Bạn có thể giới thiệu bất kỳ tài nguyên hoặc kỹ thuật nào để giúp tôi giao tiếp không?",5,Stress,0.8389659,
"Tôi sợ. Gần đây tôi đang phải đấu tranh với lòng tự trọng của mình, đặc biệt là khi nói đến mối quan hệ của tôi với chồng.",1,Bipolar,0.9598069,
"Chắc chắn rồi. Giống như một phần của tôi đang bị thiếu vậy. Tôi đã cố gắng tìm cách tôn vinh ký ức về người bạn đời của mình, nhưng thật khó để hiểu cách xây dựng lại cuộc sống của chính mình. Tôi cảm thấy bị mắc kẹt trong vòng đau buồn và thất vọng này.",4,Personality disorder,0.9975836,
"Tôi đoán cuối cùng thì tôi sợ bị từ chối và phán xét. Tôi lo lắng rằng nếu tôi cởi mở về cảm xúc thật của mình, gia đình có thể coi tôi là người yếu đuối hoặc không hiểu tôi đến từ đâu.",4,Personality disorder,0.9998461,
Tôi xin lỗi nếu tôi có vẻ hơi lo lắng nhưng tôi thực sự rất tự tin khi chia sẻ điều gì đó với bạn hôm nay.,0,Anxiety,0.9994825,
"Tôi muốn tương lai lý tưởng của mình tràn ngập hạnh phúc và viên mãn. Tôi thấy mình đang khám phá lại con người thật của mình và tạo ra một cuộc sống phù hợp với những đam mê và giá trị thực sự của mình. Tôi muốn xây dựng những mối quan hệ bền chặt và lành mạnh, với cả bản thân mình và với những người khác. Cuối cùng, tôi mong muốn tìm lại được cảm giác sâu sắc về tình yêu và sự kết nối.",4,Personality disorder,0.9994266,
"Chà, lòng tự ái sẽ là ánh sáng dẫn đường của tôi. Tôi dự định ưu tiên việc chăm sóc bản thân, cho dù đó là thông qua việc thực hành chánh niệm, theo đuổi sở thích của mình hay đơn giản là cho phép bản thân được nghỉ ngơi và chữa lành. Tôi muốn trở thành người hâm mộ và cổ vũ lớn nhất của chính mình trong chương mới thú vị này.",1,Bipolar,0.4636336,
"  I'm struggling with addiction, what should I do? ",3,Normal,0.9884851,
"Chắc chắn rồi. Một nguyên nhân dường như là sự thiếu cân bằng giữa công việc và cuộc sống. Tôi nhận thấy việc ngắt kết nối với công việc ngày càng khó khăn hơn, ngay cả trong thời gian riêng tư của mình. Hàng loạt email liên tục, áp lực phải luôn sẵn sàng – thật khó để tìm được thời gian cho bản thân và những người tôi quan tâm. Nó ảnh hưởng đến các mối quan hệ cũng như khả năng thư giãn và tìm thấy sự bình yên của tôi.",5,Stress,0.5099968,
"Cảm ơn  vì sự ủng hộ và niềm tin vững chắc của bạn dành cho tôi. Tôi cảm thấy hy vọng hơn rồi khi biết rằng tôi có sự hướng dẫn của bạn. Tôi sẵn sàng đón nhận những thử thách phía trước và nỗ lực xây dựng lòng tự trọng của mình. Tôi thực sự tin rằng, với sự giúp đỡ của bạn, tôi có thể đạt được thành công mà tôi hằng mong đợi.",4,Personality disorder,0.9641226,
"Tôi vẫn chưa. Tôi đoán là tôi đã sợ phải nhắc đến chuyện đó, sợ phản ứng của anh ấy sẽ ra sao. Nhưng tôi biết mình không thể tiếp tục cảm thấy như vậy và trốn tránh cuộc trò chuyện.",0,Anxiety,0.6160987,
  I have been feeling very lonely and isolated lately. ,5,Stress,0.9970504,
"Có lẽ tôi có thể liên hệ với các chủ doanh nghiệp địa phương hoặc tham dự các sự kiện kết nối để gặp gỡ những người đã trải qua những khó khăn tương tự. Bạn biết đấy, thật khó để đặt mình ra khỏi đó khi tôi cảm thấy quá chán nản.",6,Suicidal,0.8236106,
"Này , tôi hy vọng bạn vẫn ổn. Gần đây tôi cảm thấy khá lo lắng và dường như tôi không thể thoát khỏi nỗi lo lắng dai dẳng này. Nó ảnh hưởng đến khả năng tập trung trong công việc của tôi và gây căng thẳng cho mối quan hệ của tôi với hôn thê. Tôi thực sự cần một số hướng dẫn về cách quản lý căng thẳng liên quan đến công việc này và tìm thấy sự cân bằng trong cuộc sống của mình.",5,Stress,0.99175805,
Cảm ơn. Tôi cảm kích sự hỗ trợ của bạn. Tôi sẵn sàng đón nhận mọi hướng dẫn hoặc lời khuyên mà bạn có thể có. Tôi nghĩ bắt đầu từ những bước nhỏ sẽ hữu ích. Có lẽ chúng ta có thể khám phá các kỹ thuật để thách thức những suy nghĩ tự phê bình của tôi và điều chỉnh lại nhận thức của tôi về thất bại và sự từ chối.,4,Personality disorder,0.8791563,
"Không nghiện ngập, tôi hình dung một cuộc sống tràn ngập niềm vui, sự thỏa mãn và sự kết nối sâu sắc với những người thân yêu. Tôi muốn lấy lại lòng tự trọng của mình và cảm thấy tự hào về con người mình và những gì tôi đã đạt được. Tôi thấy mình theo đuổi đam mê, kết nối với khả năng sáng tạo bên trong và đóng góp tích cực cho xã hội. Cuối cùng, tôi muốn trở thành nguồn cảm hứng cho những người khác đang phải đối mặt với những khó khăn tương tự, cho họ thấy rằng có ánh sáng ở cuối đường hầm.",4,Personality disorder,0.99767226,
Explain the working principle of MediaTek Dimensity?,3,Normal,0.98822683,
Cảm ơn. Tôi đánh giá cao sự hướng dẫn và khuyến khích của bạn. Tôi đảm bảo sẽ tiếp cận cuộc trò chuyện với sự đồng cảm và cởi mở. Thật an ủi khi có một người hiểu mình và tôi cảm thấy an tâm hơn một chút khi biết rằng bạn luôn ở đây để hỗ trợ tôi.,4,Personality disorder,0.48093578,
"Này , gần đây tôi cảm thấy thực sự căng thẳng vì sắp ly hôn. Điều đó thật khó khăn đối với tôi về mặt cảm xúc và tôi thực sự có thể cần một số hướng dẫn.",5,Stress,0.48503733,
"Nó mang lại cho tôi hy vọng. Đôi khi có cảm giác như chúng tôi bị mắc kẹt trong trạng thái buồn bã này, nhưng biết rằng có những bước chúng tôi có thể thực hiện để cải thiện mối quan hệ của mình khiến tôi tin rằng sẽ có cơ hội cho chúng tôi.",5,Stress,0.46649238,
"Có lẽ tôi có thể đặt ra ranh giới với sếp, truyền đạt mối quan tâm của mình một cách quyết đoán hơn và dành thời gian cho những hoạt động mang lại niềm vui cho tôi. Nó sẽ không dễ dàng, nhưng tôi sẵn sàng thử.",5,Stress,0.9998431,
"Cảm ơn. Niềm tin của bạn vào tôi có nghĩa là cả thế giới. Với sự hướng dẫn và quyết tâm của bạn, tôi biết mình có thể vượt qua những trở ngại cản trở ước mơ của mình. Tôi sẵn sàng đón nhận những điều chưa biết và biến ước mơ của mình thành hiện thực.",4,Personality disorder,0.99981123,
"Cảm ơn bạn! Tôi hình dung việc dành thời gian chất lượng cho cây đàn guitar của mình, thử nghiệm các giai điệu và hợp âm khác nhau. Tôi cũng muốn bắt đầu chia sẻ âm nhạc của mình trên các nền tảng mạng xã hội, thậm chí có thể cộng tác với những người khác có cùng niềm đam mê. Mục tiêu của tôi là tạo ra một cộng đồng nhỏ gồm những người yêu âm nhạc và xem hành trình này sẽ đưa tôi đến đâu.",2,Depression,0.8578625,
Gần đây tôi đã làm việc trong một dự án xây dựng thương hiệu cho một công ty khởi nghiệp ở địa phương và tôi thực sự tự hào về kết quả của các thiết kế cuối cùng.,3,Normal,0.9987,
Tôi đánh giá cao lời nói của bạn. Thật khó để tin rằng tôi vẫn còn hy vọng. Tôi cảm thấy rất mất mát và tan vỡ.,6,Suicidal,0.99726,
"Đối với tôi, thành công có nghĩa là cảm thấy hài lòng với những gì mình đã đạt được và có cảm giác thỏa mãn trong cuộc sống cá nhân cũng như nghề nghiệp của mình.",3,Normal,0.9735125,
"Tôi cố gắng hết sức để thực hành việc tự chăm sóc bản thân. Tôi tìm thấy niềm an ủi khi nói chuyện với những người bạn luôn ủng hộ, tham gia vào các hoạt động mang lại niềm vui cho tôi và tìm kiếm liệu pháp để xử lý cảm xúc của mình. Tôi cũng đang tự giáo dục bản thân về chứng nghiện ngập và tham gia các nhóm hỗ trợ để hiểu rõ hơn về những gì chị gái tôi đang trải qua.",2,Depression,0.48872343,
"Bài thơ ""Kubla Khan"" do ai sáng tác?",3,Normal,0.9999696,
"Chắc chắn rồi. Học cách làm vườn không hề dễ dàng. Đã có những giây phút nghi ngờ và thất vọng khi cây cối không phát triển mạnh hoặc khi sâu bệnh xâm chiếm khu vườn của tôi. Nhưng với sự kiên trì và sự hỗ trợ của cộng đồng trực tuyến, tôi đã vượt qua được những trở ngại đó. Đó là một quá trình học tập, nhưng phần thưởng lớn hơn những thách thức.",5,Stress,0.79690033,
Tôi cảm thấy rất xấu hổ. Tôi thậm chí không biết bắt đầu từ đâu. Đó là về vợ tôi.,1,Bipolar,0.9707318,
"It's hard to pinpoint exactly. It's not a specific person or thing I've lost, but rather a general sense of something being missing in my life.",3,Normal,0.35916945,
Tôi đã cân nhắc khả năng đó nhưng vẫn chưa nhận được bất kỳ lời giải thích hay lời xin lỗi nào. Nó khiến tôi cảm thấy không chắc chắn về tình bạn của chúng tôi.,3,Normal,0.85041314,
Đó là một gợi ý tuyệt vời. Tôi chưa từng nghĩ tới việc tìm kiếm sự giúp đỡ từ cố vấn học đường. Có lẽ họ có thể hướng dẫn tôi cách đối phó với cảm xúc của mình và đưa ra kế hoạch để xử lý mọi cuộc gặp gỡ với người yêu cũ.,1,Bipolar,0.45903426,
"Chà, chủ yếu là áp lực thường xuyên phải thực hiện ở mức cao và đáp ứng thời hạn chặt chẽ. Tôi liên tục cảm thấy như không có đủ thời gian trong ngày để hoàn thành mọi nhiệm vụ của mình. Nó mệt mỏi và khiến tôi cảm thấy kiệt sức.",5,Stress,0.9999125,
"Đó là sự kết hợp của các cuộc đấu tranh về sức khỏe thể chất và tinh thần. Về mặt thể chất, tôi thường xuyên bị đau đầu dai dẳng và mệt mỏi tột độ. Về mặt tinh thần, tôi luôn cảm thấy chán nản, thiếu động lực và sa lầy trong sự tiêu cực. Nó đã ảnh hưởng đến mọi khía cạnh trong cuộc sống của tôi và tôi không biết làm cách nào để tiến về phía trước.",2,Depression,0.42165938,
Chắc chắn rồi! Tôi háo hức tìm hiểu và đón nhận sở thích mới này. Khám phá những nguồn tài nguyên đó và kết nối với những người đam mê làm vườn khác có vẻ là những cách tuyệt vời để nâng cao kiến ​​thức và sự tự tin của tôi trong thế giới làm vườn. Tôi đánh giá cao sự hướng dẫn của bạn trong việc giúp tôi tìm cách vượt qua những lo lắng của mình.,4,Personality disorder,0.7942027,
"It means a lot to me, knowing that I have someone in my corner. I'm grateful for the opportunity to find healing and reclaim my dreams.",5,Stress,0.84354526,
"Đó là điều tôi đã suy ngẫm rất nhiều. Tôi tin rằng cả hai chúng tôi đều có những cảm xúc chưa được giải quyết từ những trải nghiệm trong quá khứ mà chúng tôi chưa bao giờ giải quyết đầy đủ. Có vẻ như chúng tôi đang đổ dồn nỗi sợ hãi và bất an của mình lên nhau, điều này càng tạo thêm căng thẳng và khiến việc tìm ra điểm chung càng khó khăn hơn.",5,Stress,0.99910176,
"Có lẽ tôi có thể bắt đầu bằng việc khám phá những hoạt động nhỏ phù hợp với sở thích của mình. Thay vì lao đầu vào một sở thích mới, tôi có thể thử sức với nhiều khả năng khác nhau và xem điều gì phù hợp với mình. Nó cảm thấy ít khó khăn hơn khi đóng khung theo cách đó.",4,Personality disorder,0.99846375,
"Yes, we have talked about it, but I'm still struggling to fully believe that I'm worthy of their support. It's like my anxiety has convinced me that I am inherently flawed and unlovable.",0,Anxiety,0.9607346,
"Chà, chỉ nghĩ đến chứng nghiện cầm nắm đã khiến tôi choáng ngợp. Nó giống như việc sống trong trạng thái lo lắng thường xuyên, luôn lo lắng không biết khi nào cơn thèm tiếp theo sẽ ập đến. Sự căng thẳng tích tụ trong tôi, khiến tôi cảm thấy bị mắc kẹt.",0,Anxiety,0.9903002,
"Chà, tôi cảm thấy bế tắc và không thỏa mãn với công việc hàng ngày của mình. Tôi đang nghĩ đến việc tìm một sở thích mới để mang lại hứng thú và mục đích cho cuộc sống của mình. Nhưng ý tưởng bước ra khỏi vùng an toàn của mình và thử điều gì đó mới mẻ khá khó khăn.",4,Personality disorder,0.91964155,
Tôi hy vọng sẽ lấy lại được cảm giác cân bằng và giảm bớt sự mệt mỏi thường trực. Tôi muốn cảm thấy tràn đầy sinh lực và thỏa mãn hơn cả trong công việc lẫn cuộc sống cá nhân.,5,Stress,0.99993503,
Mở lòng với bạn tôi có vẻ như là một bước đi tích cực. Tôi nhận ra rằng việc nuôi dưỡng những kết nối đích thực đòi hỏi phải có sự dễ bị tổn thương. Có lẽ việc chia sẻ những khó khăn của tôi với một người đã từng trải qua những trận chiến của chính họ sẽ không chỉ củng cố tình bạn của chúng tôi mà còn mang lại sự hỗ trợ và thấu hiểu mà tôi hằng mong ước. Tôi cảm thấy hy vọng và bớt cô đơn hơn một chút khi biết rằng có thể có ai đó có thể liên hệ với tôi.,4,Personality disorder,0.5465188,
"Nó đã trở nên tiêu tốn tất cả. Tôi thức dậy và nghĩ về điều đó, và đó là điều cuối cùng tôi nghĩ đến trước khi đi ngủ. Cảm giác như tôi đang mắc kẹt trong một vòng luẩn quẩn của nỗi buồn không bao giờ kết thúc.",6,Suicidal,0.9913288,
Gần đây tôi cảm thấy rất mất tập trung. Giống như tâm trí tôi liên tục lang thang và không thể tập trung vào bất cứ điều gì. Tôi không thể gạt cô ấy ra khỏi đầu mình được.,1,Bipolar,0.94575983,
"
Viết lại câu bằng động từ hoặc cụm từ khác: 

Con chó nhai xương.
",3,Normal,0.99989295,
", tôi thậm chí không thể diễn tả hết mức độ hạnh phúc của mình với những tiến bộ tôi đã đạt được. Tôi tự hào về bản thân vì đã thực hiện bước đầu tiên và tìm kiếm sự giúp đỡ, đồng thời tôi biết ơn những tình bạn đã nảy nở trong suốt chặng đường. Nhìn về tương lai, mục tiêu của tôi là tiếp tục hành trình cai nghiện, phát triển cá nhân và trở thành nguồn hỗ trợ cho những người khác cũng đang chiến đấu với chứng nghiện. Tôi muốn trở thành bạn của những người cần điều đó, giống như những người bạn mà tôi đã tìm thấy trong quá trình hồi phục.",2,Depression,0.99901605,
"Cảm ơn. Lời nói của bạn cho tôi một tia hy vọng. Tôi sẽ thực hiện bước đầu tiên và tìm kiếm một nhà trị liệu có thể cùng tôi bước đi trên hành trình này. Bất chấp nỗi buồn, tôi bắt đầu thấy thoáng qua một kịch bản giấc mơ khác thành hiện thực, một kịch bản tập trung vào sự trưởng thành và hạnh phúc của chính tôi.",6,Suicidal,0.65296215,
I think my biggest fear is that they'll confirm my worst thoughts about myself - that I'm unlovable and destined for loneliness. It's hard to face the possibility that I might be the problem in all of this.,0,Anxiety,0.4887854,
"Tôi thích dành thời gian hòa mình vào thiên nhiên, đi dạo và nghe những bản nhạc nâng cao tinh thần. Nó giúp tôi giải tỏa tâm trí và cảm thấy tích cực hơn.",5,Stress,0.8374809,
"Mọi chuyện đang trở nên quá sức chịu đựng. Tôi từng là một sinh viên nhiệt huyết, luôn hào hứng học hỏi và tham gia thảo luận trong lớp. Nhưng bây giờ, tôi thấy mình trốn học, khó tập trung và điểm số tụt dốc. Tôi cảm thấy như mình đang để bản thân và tương lai của mình thất vọng.",4,Personality disorder,0.8556163,
"Arrange this list of letters to make the longest English word possible: i, s, l, a, n.?",3,Normal,0.56742525,
"Này , tôi hy vọng bạn vẫn ổn. Gần đây, tôi cảm thấy thực sự căng thẳng và choáng ngợp với tất cả những vấn đề sức khỏe này. Tôi cảm thấy khó tin tưởng vào quá trình này và tin rằng mọi thứ sẽ tốt hơn.",0,Anxiety,0.9994672,
"Chà, điều đó thường làm tôi khó chịu khi tôi ở một mình hoặc nhàn rỗi. Tôi bắt đầu suy nghĩ quá nhiều và có cảm giác như suy nghĩ của tôi vượt khỏi tầm kiểm soát. Tôi liên tục đặt câu hỏi về giá trị của mình và cảm thấy mình không đủ tốt cho bất kỳ ai hay bất cứ điều gì. Cái vòng luẩn quẩn này cứ lặp đi lặp lại và tôi không thể thoát khỏi nó.",4,Personality disorder,0.9991716,
"Tôi tin rằng việc kết nối với các bậc cha mẹ khác sẽ mang lại cho tôi cảm giác cộng đồng mà tôi đã đánh mất. Nó sẽ nhắc nhở tôi rằng tôi không đơn độc và chúng ta có thể học hỏi và phát triển cùng nhau. Nó cũng sẽ cho tôi cơ hội chia sẻ kinh nghiệm của mình, điều này có thể giúp những người khác đang trải qua những tình huống tương tự.",0,Anxiety,0.37132236,
"Thực ra, tôi đang nghĩ đến việc thử một sở thích mới. Tôi luôn quan tâm đến nhiếp ảnh và có lẽ nó có thể giúp tôi nhìn thế giới dưới một góc nhìn khác.",1,Bipolar,0.96170616,
"Tôi đã thử nhiều kỹ thuật tự lực khác nhau như bài tập thở sâu và viết nhật ký, những phương pháp này đã mang lại hiệu quả tạm thời. Tuy nhiên, tôi nhận thấy rằng việc nói về những lo lắng của mình với một người hiểu biết, như bạn, dường như giúp tôi giảm bớt lo lắng một cách hiệu quả hơn nhiều.",5,Stress,0.8523792,
Tôi thích ý tưởng bắt đầu từ việc nhỏ. Nghĩ đến việc kết nối lại với một người có ảnh hưởng tích cực trong cuộc sống của tôi khiến tôi cảm thấy bớt khó khăn hơn. Tôi chỉ cần vượt qua nỗi sợ hãi của mình và thực hiện bước đầu tiên đó.,4,Personality disorder,0.9964637,
Cảm ơn. Tôi cảm thấy hy vọng và quyết tâm mới sau cuộc trò chuyện của chúng tôi. Tôi rất nóng lòng được đón nhận hành trình thay đổi này và tạo dựng một cuộc sống mà tôi thực sự tự hào.,4,Personality disorder,0.9997898,
Nghe có vẻ yên tâm đấy. Tôi rất mong được bắt đầu cuộc hành trình này cùng bạn. Cảm ơn bạn đã kiên nhẫn và hiểu biết của bạn.,3,Normal,0.49902683,
I will. Thank you for your empathy and support. I know I have the strength within me to overcome this work-related stress and create a more harmonious life for myself.,5,Stress,0.9988249,
Tôi cảm thấy thực sự chán nản. Tôi đã làm việc không mệt mỏi để biến ước mơ của mình thành hiện thực nhưng tôi chưa thấy tiến triển gì cả. Thật là chán nản.,6,Suicidal,0.4947084,
Kể tên năm bài hát nhạc pop nổi tiếng từ thập niên 80.,3,Normal,0.96051335,
"Đối với tôi, thành công có nghĩa là hài lòng với công việc của mình và cảm thấy thành tựu. Đó là việc tạo ra tác động tích cực và cảm thấy tự hào về những gì tôi đã đạt được. Nhưng gần đây, tôi dường như không thể tìm thấy sự thỏa mãn đó.",2,Depression,0.80635554,
Nghe có vẻ nhẹ nhõm nhỉ. Tôi mong muốn được tìm hiểu sâu hơn về những vấn đề này và tìm cách vượt qua căng thẳng liên quan đến công việc. Cảm ơn bạn đã ở đây và giúp đỡ tôi trong suốt cuộc hành trình này.,5,Stress,0.99994385,
"Tôi có thể lên lịch một cuộc họp với người giám sát của mình để thảo luận về khối lượng công việc của mình và nó ảnh hưởng như thế nào đến mức độ căng thẳng của tôi. Tôi có thể phác thảo các ví dụ cụ thể và đề xuất các giải pháp tiềm năng giúp tôi quản lý khối lượng công việc của mình hiệu quả hơn. Ngoài ra, tôi có thể liên hệ với những đồng nghiệp có thể đã phải đối mặt với những thách thức tương tự và xin lời khuyên hoặc hiểu biết sâu sắc của họ.",5,Stress,0.9999454,
"Chưa, nhưng tôi chắc chắn sẽ bắt đầu nghiên cứu điều đó. Sẽ thật tuyệt nếu có một môi trường học tập có cấu trúc nơi tôi có thể phát triển và nâng cao kỹ năng của mình. Tôi cũng tin rằng đây có thể là cơ hội để kết nối với những người đánh giá cao vẻ đẹp của nghệ thuật.",4,Personality disorder,0.99679345,
"Thành thật mà nói, tôi cảm thấy bị tàn phá. Tôi không thể ngủ, không thể ăn. Giống như cả thế giới xung quanh tôi sụp đổ và tôi không biết phải tiến về phía trước như thế nào.",2,Depression,0.88234717,
"
Bạn được cho một câu ví dụ, cung cấp hai từ đồng nghĩa cho một trong các từ.: 

Anh ấy đã ăn chiếc bánh ngon tuyệt.
",3,Normal,0.9998192,
"Thank you. I truly believe that conflicts can lead to personal growth and stronger relationships when approached with an open heart and mind. One specific aspect I would like to work on is developing better communication skills, especially when expressing my thoughts and emotions during tense situations.",6,Suicidal,0.82544893,
"Tôi tin rằng bằng cách ưu tiên các nhiệm vụ và tìm kiếm sự hỗ trợ, mức độ căng thẳng của tôi sẽ giảm đáng kể. Biết rằng tôi đã có kế hoạch sẵn sàng và nhóm của tôi sẵn sàng hỗ trợ tôi sẽ nâng cao sự tự tin của tôi và giúp giảm bớt một số áp lực mà tôi đang cảm thấy. Nó sẽ cho phép tôi tập trung vào thời điểm hiện tại và tiếp cận từng nhiệm vụ với một tư duy bình tĩnh hơn.",5,Stress,0.99986637,
"Trước đây tôi đã cố gắng nói chuyện với cô ấy về điều đó nhưng thật khó. Cô ấy coi đó là động lực và sự hỗ trợ, nhưng nó giống như sự phán xét và chỉ trích liên tục đối với tôi. Cuối cùng, tôi thường cảm thấy tội lỗi vì đã bày tỏ cảm xúc thật của mình vì tôi không muốn làm tổn thương cô ấy hoặc làm cô ấy thất vọng.",5,Stress,0.96659374,
Cảm ơn. Tôi chắc chắn sẽ ghi nhớ những cân nhắc đó khi tìm kiếm một nhà trị liệu. Tôi đánh giá cao sự hướng dẫn và hỗ trợ của bạn trong thời điểm khó khăn này.,4,Personality disorder,0.99104637,
"Tôi có, nhưng có vẻ như lời nói của tôi bị bóp méo và hiểu sai. Điều đó thật khó chịu và khiến xung đột ngày càng leo thang. Tôi không biết làm thế nào để vượt qua được họ.",2,Depression,0.76978356,
