statement,predicted_label_id,predicted_status,confidence,
Tôi thực sự đánh giá cao điều đó. Việc có sẵn một kế hoạch sẽ mang lại cho tôi sự an tâm và giúp tôi lấy lại quyền kiểm soát hạnh phúc và hạnh phúc của mình.,1,Bipolar,0.93210566,
"Tôi chỉ không biết phải làm gì nữa. Tôi cảm thấy hoàn toàn kiệt sức, cả về tinh thần lẫn cảm xúc. Tất cả là do bạn trai tôi.",5,Stress,0.999446,
"Tôi tập trung vào việc tự chăm sóc bản thân và lòng trắc ẩn. Tôi nhắc nhở bản thân về tình yêu mà mẹ tôi đã dành cho tôi và tình yêu tôi vẫn dành cho mẹ. Dành thời gian cho bản thân, thực hành lòng biết ơn và tìm kiếm sự hỗ trợ từ những người tôi tin tưởng là tất cả những cách tôi nuôi dưỡng tình yêu và hy vọng luôn tồn tại trong mình.",4,Personality disorder,0.9938048,
"Thank you. Lately, I've been feeling a deep sadness that just won't go away. It's like a heavy cloud hanging over me all the time. And I can't help but feel overwhelmed by my past experiences of abuse. It's as if those memories have a grip on me, pulling me down.",6,Suicidal,0.99407864,
Write a script to check for missing values in a dataset.?,3,Normal,0.5127965,
Tạo một câu chuyện hai dòng.,2,Depression,0.5212941,
"Tôi tìm thấy niềm an ủi khi viết nhật ký. Viết ra những suy nghĩ và cảm xúc của mình giúp tôi xử lý chúng và hiểu rõ hơn. Ngoài ra, việc đi dạo giữa thiên nhiên và thực hành chánh niệm đã giúp tôi bình tĩnh hơn.",1,Bipolar,0.8185613,
Tạo một danh sách những món đồ sẽ hữu ích cho một chuyến đi dài bằng ô tô.,3,Normal,0.9340112,
Lý tưởng nhất là chúng ta có một cuộc thảo luận cởi mở và trung thực để cả hai có thể bày tỏ cảm xúc của mình mà không sợ bị phán xét. Sẽ thật tuyệt vời nếu chúng ta có thể tìm ra cách kết nối lại và xây dựng lại những gì chúng ta từng có. Nhưng tôi lo rằng có thể đã quá muộn.,4,Personality disorder,0.9979113,
"Chắc chắn rồi. Tôi bắt đầu nhận thấy những tia hy vọng lóe lên trong bóng tối. Có những lúc tôi có thể mỉm cười, thực sự cảm thấy nhẹ nhàng hơn dù trong lòng đang trĩu nặng. Tôi cũng nhận thấy bên trong mình có một sức mạnh mà trước đây tôi không hề biết. Tham gia vào các hoạt động chăm sóc bản thân, chẳng hạn như vẽ tranh và nghe nhạc, mang lại cho tôi cảm giác đổi mới và nhắc nhở tôi rằng niềm vui có thể cùng tồn tại với nỗi buồn.",2,Depression,0.9647754,
"There was a family gathering a few months ago. Everyone seemed so lively and happy, but I couldn't join in. I was in too much pain to participate, and instead of understanding, I felt judged. It's like my pain was invisible, and my absence was taken as a personal offense.",6,Suicidal,0.9481105,
"Tôi nghĩ sẽ hữu ích nếu tập trung vào điểm mạnh và thành tích của mình bên ngoài mối quan hệ này. Có lẽ tôi cần nhắc nhở bản thân về tất cả những điều tôi có thể làm và lấy lại phần nào sự tự tin mà tôi đã đánh mất. Nó sẽ không dễ dàng, nhưng tôi sẵn sàng thử.",4,Personality disorder,0.9998709,
Gần đây tôi cảm thấy thực sự thất vọng. Và sự cô đơn dường như cũng đang len lỏi vào. Tôi từng là một người năng động nhưng vấn đề sức khỏe đã bắt đầu cản trở tôi.,1,Bipolar,0.79326516,
"Chắc chắn rồi. Bạn thấy đấy, có một anh chàng mà tôi có cảm tình sâu sắc. Chúng tôi có một mối liên hệ sâu sắc và có vẻ như chúng tôi đang sắp đạt được điều gì đó thực sự đặc biệt. Nhưng tôi đã để sự lo lắng lấn át mình. Tôi đẩy anh ra xa vì nghĩ rằng mình không đủ tốt với anh. Bây giờ nhìn lại, tôi vô cùng hối hận về hành động của mình.",0,Anxiety,0.77702135,
Tôi đoán là đã được một thời gian rồi. Tôi luôn cảm thấy mình không phù hợp.,2,Depression,0.9601853,
"
Xác định giá trị cao thứ 3 trong danh sách.: 

Danh sách: [-3, 0, 5, 9, -5, 10]
",4,Personality disorder,0.9964874,
Tôi đã nghĩ về điều đó nhưng tôi không chắc liệu anh ấy có cởi mở với ý tưởng này hay không. Làm cách nào tôi có thể tiếp cận chủ đề một cách nhạy cảm mà không gây ra thái độ phòng thủ?,4,Personality disorder,0.5297957,
"Tôi có thể thử điều đó... Thật đáng sợ khi đặt mình ra ngoài đó, nhưng có lẽ cũng đáng để thử. Nếu tôi có thể truyền tải cảm xúc của mình thông qua âm nhạc, có lẽ nó cũng sẽ giúp tôi đối phó với nỗi lo lắng.",4,Personality disorder,0.9802107,
"Tôi đã thử nói chuyện với bạn bè nhưng có vẻ như họ chưa hiểu hết. Giống như có một bức tường giữa chúng tôi và tôi không thể diễn tả hết nỗi đau của mình. Tôi thường thấy mình rút lui, thậm chí còn cảm thấy bị cô lập hơn.",2,Depression,0.49247977,
Tôi thực sự đang phải vật lộn với căng thẳng liên quan đến công việc. Nó đã đè nặng tôi suốt nhiều tháng nay và tôi cảm thấy rất chán nản. Tôi thấy mình liên tục trải qua cảm giác cô lập tột độ này và nó ảnh hưởng đến mọi khía cạnh của cuộc sống.,5,Stress,0.9993856,
"Cảm ơn. Tôi thực sự đánh giá cao sự hướng dẫn của bạn. Một điều tôi nghĩ có thể hữu ích là có một cuộc trò chuyện cởi mở và trung thực với đối tác của mình về các mục tiêu và giá trị tài chính của chúng tôi. Bằng cách thảo luận về các kế hoạch dài hạn và hiểu rõ quan điểm của nhau, chúng ta có thể tìm thấy điểm chung và hướng tới tầm nhìn chung. Bạn nghĩ sao?",5,Stress,0.9972203,
"Hi , I just wanted to say that I'm really grateful for your help. I've been feeling a lot happier lately, and I think it has a lot to do with the new hobby I picked up.",0,Anxiety,0.71911794,
"Đó là áp lực thường xuyên phải đáp ứng sự mong đợi của mọi người. Tôi luôn lo lắng về việc làm mọi người thất vọng, đặc biệt là gia đình và bạn bè.",5,Stress,0.99982566,
"Tôi tìm thấy sự an ủi trong thiên nhiên, vì vậy việc đi dạo và dành thời gian ngoài trời sẽ giúp ích một chút. Viết nhật ký cũng cho phép tôi bày tỏ cảm xúc và suy nghĩ của mình. Nhưng nhìn chung, đó là một cuộc đấu tranh để tìm ra những hoạt động mang lại cho tôi sự bình yên.",2,Depression,0.96083504,
"Tôi đã nghĩ về điều đó, nhưng việc mở lòng với một người mà tôi không quen cũng thật đáng sợ. Lỡ họ cũng từ chối tôi thì sao? Điều gì sẽ xảy ra nếu tôi không thể giúp đỡ được nữa?",4,Personality disorder,0.9946631,
"Người bạn thân nhất của tôi, Sarah, luôn ở bên tôi. Chúng tôi đã không thể tách rời trong nhiều năm. Nhưng gần đây, cô ấy bắt đầu dành nhiều thời gian hơn với một người bạn khác và không có tôi. Cảm giác như bị phản bội, như thể mình bị thay thế.",3,Normal,0.91624314,
Tôi cảm thấy đầy hy vọng. Nói về sự lo lắng của mình và biết rằng có những chiến lược tôi có thể thử khiến tôi cảm thấy lạc quan về việc quản lý nó tốt hơn. Cảm ơn bạn đã ở đây vì tôi.,5,Stress,0.67860657,
"Đó là sự kết hợp của các chất và hành vi. Tôi thấy mình thường xuyên nghiện rượu, ma túy và thậm chí còn tham gia cờ bạc quá mức. Nó giống như một vòng tuần hoàn không bao giờ kết thúc và tôi cảm thấy bị mắc kẹt trong khuôn mẫu này.",1,Bipolar,0.9799548,
Nhận biết hai bệnh do thiếu dinh dưỡng.,3,Normal,0.9983595,
Hiện giờ tôi không cảm thấy tự tin lắm. Tôi đã chiến đấu với chứng nghiện này trong nhiều năm và nó đang khiến tôi suy sụp.,4,Personality disorder,0.9963127,
"Khi tôi có thể làm cho người khác cảm thấy dễ chịu, điều đó mang lại cho tôi rất nhiều niềm vui và cảm giác có mục đích. Nó khiến tôi cảm thấy như mình đang tạo ra sự khác biệt trên thế giới, ngay cả khi đó chỉ là trong ngày của ai đó.",4,Personality disorder,0.9997309,
"Cảm ơn. Tôi tin vào sức mạnh của suy nghĩ tích cực và duy trì quan điểm nâng cao tinh thần. Nó giúp chuyển sự tập trung của tôi từ những lo lắng sang khả năng phục hồi và chữa lành. Trong khi sự không chắc chắn vẫn còn kéo dài, tôi chọn cách duy trì hy vọng và lạc quan.",0,Anxiety,0.5488291,
"Cảm ơn bạn đã nhắc nhở. Bạn rất dễ đánh mất giá trị của mình khi đang đau khổ. Để nhắc nhở bản thân về giá trị của mình, tôi sẽ tạo ra những lời khẳng định hàng ngày để củng cố giá trị bản thân và lặp lại chúng vào mỗi buổi sáng. Ngoài ra, tôi sẽ tham gia vào các hoạt động khiến tôi cảm thấy hài lòng về bản thân, như tham gia vào các sở thích của mình hoặc theo đuổi sự phát triển cá nhân thông qua sách hoặc khóa học.",1,Bipolar,0.996931,
"Khi tôi giúp đỡ người khác, tôi cảm thấy vô cùng thỏa mãn và hạnh phúc. Nó nhắc nhở tôi về những gì thực sự quan trọng và thúc đẩy tôi tiếp tục hành trình hồi phục này. Nó mang lại cho tôi sức mạnh để đối mặt với cơn nghiện và hướng tới ước mơ của mình.",5,Stress,0.5224569,
Tôi có. Họ đã cố gắng giúp đỡ tôi nhưng đôi khi có cảm giác như không ai thực sự hiểu được nỗi buồn sâu thẳm của tôi. Tôi gần như cảm thấy tội lỗi vì đã tạo gánh nặng cho họ bằng cảm xúc của mình. Hiện tại có rất nhiều việc phải xử lý.,5,Stress,0.5946459,
"Thật không may, không có nhiều thay đổi. Không khí trong các buổi họp mặt gia đình rất căng thẳng và thường có những cuộc tranh cãi leo thang nhanh chóng. Thật khó để cảm thấy hạnh phúc trong môi trường như thế này.",0,Anxiety,0.8574022,
"Tôi nghĩ một phần nguyên nhân đang cản trở tôi là nỗi sợ bị tổn thương. Việc chia sẻ những lo lắng và bất an sâu sắc nhất của mình với người khác khiến tôi cảm thấy thật đáng sợ. Tôi sợ bị đánh giá hoặc bị hiểu lầm. Tuy nhiên, tôi cũng nhận ra rằng việc tìm kiếm sự trợ giúp từ chuyên gia có thể là chìa khóa để khai phá tiềm năng thực sự của tôi.",4,Personality disorder,0.9945721,
Absolutely! There are a few parks nearby that I could visit. I'll make a list and plan some outings. I think being in nature will not only allow me to take beautiful pictures but also help me find peace and serenity amidst the chaos surrounding school.,6,Suicidal,0.89086306,
"Absolutely! I've always loved photography, but I never pursued it seriously because I didn't think it was practical. However, I've recently started taking some classes and it's brought so much fulfillment into my life.",2,Depression,0.8886942,
Find the ninth-largest country in the world by area.?,1,Bipolar,0.839573,
Bạn nói đúng. Tôi cần tập trung vào việc chữa lành bản thân và tìm kiếm sự khép kín bên trong bản thân. Viết bức thư này sẽ là một bước hướng tới điều đó. Cảm ơn bạn đã hướng dẫn tôi qua quá trình này.,2,Depression,0.54100186,
Số giờ ngủ trung bình mà một người nên có là bao nhiêu?,4,Personality disorder,0.8218474,
"Chắc chắn rồi! Sở thích mới của tôi là làm vườn. Thật buồn cười vì khi còn nhỏ, tôi rất ghét việc bị bẩn tay khi làm vườn. Nhưng bây giờ, nó gợi lại những kỷ niệm đẹp đẽ về thời thơ ấu của tôi và người bạn thân yêu của tôi, người cũng yêu thích làm vườn.",2,Depression,0.75532603,
Chào. Hôm nay tôi thực sự cảm thấy buồn và choáng ngợp. Giống như có một đám mây theo tôi mọi lúc mọi nơi. Tôi chỉ không cảm thấy như chính mình.,2,Depression,0.99951434,
"Thật khó để xác định một nguyên nhân cụ thể. Ngày nay gần như mọi thứ đều là ngòi nổ. Tôi lo lắng về tương lai, các mối quan hệ của mình và thậm chí cả những nhiệm vụ đơn giản cũng khiến tôi cảm thấy choáng ngợp. Thật ngột ngạt.",2,Depression,0.59783316,
"Chào . Tôi hy vọng bạn đang làm tốt. Bây giờ tôi đang cảm thấy hơi choáng ngợp. Có quá nhiều áp lực buộc tôi phải hạnh phúc, nhưng dường như tôi không thể rũ bỏ nỗi đau này. Nó giống như một gánh nặng đè lên ngực tôi mà tôi không thể trút bỏ được.",6,Suicidal,0.616142,
"Chỉ là tôi chưa bao giờ thấy nó đến, bạn biết không? Chúng tôi đã ở bên nhau rất lâu và tôi nghĩ chúng tôi đã hạnh phúc. Nhưng đột nhiên, đối tác của tôi nói rằng họ cần không gian và kết thúc mọi việc. Tôi cảm thấy lạc lõng và vô giá trị.",5,Stress,0.99888676,
Vâng chắc chắn. Tôi sẵn sàng thử bất cứ điều gì có thể giúp tôi tiến về phía trước.,2,Depression,0.66245574,
"Tôi đã nghĩ về điều đó, nhưng tôi cũng cảm thấy choáng ngợp khi phải đào sâu vào quá khứ của mình. Tôi lo lắng rằng nó sẽ mở chiếc hộp Pandora và tôi sẽ không thể xử lý được những gì sắp xảy ra. Có lẽ sẽ dễ dàng hơn nếu cứ cố gắng vượt qua và giả vờ rằng mọi thứ đều ổn.",5,Stress,0.84595096,
"Tôi nghĩ tôi có thể cam kết đi bộ một đoạn ngắn mỗi ngày, ngay cả khi nó chỉ ở quanh khu phố của tôi. Nó có vẻ không nhiều nhưng tôi tin rằng nó có thể là bước đệm để tôi lấy lại sự tự tin và tạo ra những thay đổi tích cực trong cuộc sống.",5,Stress,0.69780004,
Trước đây tôi chưa bao giờ thực sự cân nhắc việc trị liệu nhưng có lẽ bây giờ là lúc để thử. Tôi chỉ cần một cái gì đó giúp tôi vượt qua màn sương mù đau buồn dày đặc này.,2,Depression,0.9815438,
"Vâng, cũng có nỗi sợ thất bại. Nếu tôi không thể biến ước mơ của mình thành hiện thực thì sao? Tôi sợ làm thất vọng bản thân và những người tin tưởng vào tôi.",2,Depression,0.5654699,
Này ! Tôi thực sự vui mừng được nói chuyện với bạn ngày hôm nay. Gần đây tôi phải đối mặt với rất nhiều xung đột với bạn bè và điều đó khiến tôi rất đau buồn. Bạn có thể giúp tôi vượt qua mớ hỗn độn này được không?,5,Stress,0.7263776,
"Tôi nghĩ cách tiếp cận tốt nhất là có một cuộc trò chuyện cởi mở và trung thực về mục tiêu chung của chúng ta là cải thiện sự năng động trong gia đình. Tôi có thể bày tỏ mối quan tâm của mình và đề xuất ý tưởng thực hiện các ranh giới trong các cuộc tụ họp, nhấn mạnh rằng đó là cơ hội để phát triển và củng cố mối quan hệ của chúng ta. Điều cần thiết là tiếp cận cuộc trò chuyện bằng tình yêu thương và sự đồng cảm, đảm bảo rằng mọi người đều cảm thấy được lắng nghe và thấu hiểu.",4,Personality disorder,0.9968059,
"Đúng, tôi đã cố gắng hết sức để truyền đạt cảm xúc của mình một cách cởi mở, chia sẻ sự lo lắng ảnh hưởng như thế nào đến không chỉ tôi mà còn cả mối quan hệ của chúng tôi. Nhưng nó giống như nói chuyện với một bức tường gạch vậy. Anh ta hoặc làm chệch hướng hoặc thay đổi chủ đề. Điều đó thật đáng thất vọng và tôi sợ nó đang dần làm xấu đi mối quan hệ của chúng tôi.",5,Stress,0.95942116,
"Cảm ơn. Tôi đã cảm thấy được tiếp thêm sức mạnh chỉ bằng cách nói về nó. Tôi biết đó sẽ không phải là một hành trình dễ dàng, nhưng tôi sẵn sàng kiểm soát tài chính của mình và không để sự ghen tị tiêu diệt mình nữa.",4,Personality disorder,0.9976497,
Tôi cảm thấy sợ hãi và chịu rất nhiều áp lực.,0,Anxiety,0.99817467,
"Đúng vậy, tôi có xu hướng chìm đắm trong những suy nghĩ tiêu cực, tự nhủ rằng mình không đủ giỏi và rằng mình sẽ không bao giờ thành công. Nó giống như một vòng luẩn quẩn không bao giờ kết thúc mà tôi không thể thoát ra được. Tôi cảm thấy bị mắc kẹt và vô vọng.",2,Depression,0.9952303,
"Tôi chưa. Tôi sợ họ sẽ thấy tôi yếu đuối hoặc bất tài. Tôi luôn là người có thể giải quyết mọi việc xảy đến với mình, nhưng giờ tôi đang gặp khó khăn.",1,Bipolar,0.99932635,
"Vâng, thực sự đấy. Tôi đang tích cực tham gia vào các hoạt động chăm sóc bản thân như theo đuổi sở thích mà mình yêu thích, dành thời gian quý giá cho bạn bè và những người thân yêu cũng như rèn luyện lòng từ bi và lòng biết ơn với bản thân. Nó đã giúp tôi tập trung vào sự phát triển của mình và đón nhận sự tích cực.",5,Stress,0.81945413,
"Hi , I hope you're doing well. I wanted to talk to you about something that has been bothering me for a while. I've been feeling ashamed of myself recently, despite the successes I've had in my life.",6,Suicidal,0.96636647,
Cung cấp giải pháp sáng tạo để giảm hiệu ứng nhà kính,1,Bipolar,0.64441305,
"Họ coi thường tôi trước mặt người khác, gọi tên tôi và hạ thấp thành tích của tôi. Nó khiến tôi nghi ngờ giá trị bản thân và cảm thấy thấp kém. Thật khó để đứng lên bảo vệ chính mình.",4,Personality disorder,0.9915631,
"Đó là một mối quan hệ... Tôi nghĩ chúng tôi ở cùng một quan điểm, rằng chúng tôi có chung một mối liên hệ sâu sắc. Nhưng rồi họ phản bội lòng tin của tôi, và điều đó khiến thế giới của tôi tan nát. Tôi cảm thấy lạc lõng và tan vỡ.",4,Personality disorder,0.61822504,
"Tôi nghĩ nó bắt đầu bằng việc tích cực lắng nghe và cố gắng hiểu quan điểm của nhau. Thay vì phòng thủ hoặc im lặng, tôi muốn tiếp cận các xung đột bằng sự cởi mở và tò mò.",4,Personality disorder,0.9719292,
"Nó đang đè nặng lên tôi. Lúc nào tôi cũng cảm thấy buồn, như thể không còn tin tưởng được ai nữa. Thật khó để rũ bỏ cảm giác thất vọng này.",2,Depression,0.64026165,
Tôi tin rằng nhu cầu được bên ngoài xác nhận và kỳ vọng của xã hội đã đóng một vai trò quan trọng trong việc thúc đẩy sự nghi ngờ bản thân này. Áp lực phải tuân theo và nỗi sợ bị từ chối đã khiến tôi nghi ngờ giá trị và khả năng của chính mình. Có vẻ như tôi đã thấm nhuần ý tưởng rằng khác biệt là sai.,4,Personality disorder,0.9995479,
"Xin chào , tôi hy vọng hôm nay bạn làm tốt. Tôi có điều gì đó trong đầu mà tôi thực sự cần phải nói. Tôi cảm thấy thực sự phấn khích và lo lắng cùng lúc vì tôi vừa được đề nghị một cơ hội việc làm mới.",2,Depression,0.982477,
Tôi không chắc nên bắt đầu từ đâu. Tôi đã nghe nói về nhiều kỹ thuật khác nhau nhưng tôi không biết kỹ thuật nào phù hợp với mình nhất. Bạn có thể đưa ra lời khuyên nào về điều đó?,1,Bipolar,0.94993705,
"Yes, I have, but it seems like we're stuck in this never-ending loop of misunderstandings. Every conversation turns into an argument, and it's exhausting. I just wish we could all find a way to get along.",6,Suicidal,0.99501485,
"Tôi chỉ đang cố gắng theo đuổi ước mơ của mình thôi, bạn biết không? Đó là một hành trình dài và đôi khi có cảm giác như không bao giờ kết thúc.",2,Depression,0.9969126,
"Chà, tôi rất hào hứng với sở thích mới mà tôi mới phát hiện ra - vẽ tranh. Nó cho phép tôi hướng năng lượng của mình vào một điều gì đó sáng tạo. Tôi thấy nó có tác dụng chữa bệnh vô cùng hiệu quả và giúp tôi thư giãn sau một ngày dài.",5,Stress,0.98832756,
"Thank you. Your guidance and unwavering support mean the world to me. With your help, I truly believe that I can find the peace and healing I'm seeking. I'm grateful for this opportunity to open up and work on healing my heart.",6,Suicidal,0.8923828,
"Tôi đã cố gắng xử lý nó, nhưng thật khó để nhìn ra ngoài những lời từ chối. Tôi đang tự hỏi liệu mình có nên tiếp tục viết hay không, liệu tôi có đủ những gì cần thiết hay không. Có lẽ đã đến lúc phải chấp nhận rằng giấc mơ này không dành cho mình.",4,Personality disorder,0.99846494,
"Tôi cho rằng tôi luôn có bản tính quan tâm và đồng cảm. Mọi người thường nói với tôi rằng họ cảm thấy được thấu hiểu và hỗ trợ khi ở bên tôi. Tôi cũng cố gắng thành thật và tử tế, ngay cả khi điều đó khó khăn.",4,Personality disorder,0.90311074,
"
Tạo một mô tả bằng một câu cho sự kiện lịch sử sau đây.: 

Phong trào Dân quyền
",3,Normal,0.97185236,
"Tôi nghĩ tôi cần được giúp đỡ để tìm sự cân bằng giữa công việc và cuộc sống cá nhân. Và ngoài ra, hãy tìm hiểu xem liệu tôi có đang đi đúng hướng hay không. Tôi cảm thấy sự nghiệp của mình cần có nhiều điều hơn là chỉ cảm thấy kiệt sức.",5,Stress,0.99989605,
"Tôi cho rằng tôi có thể nhắc nhở bản thân rằng cảm thấy như vậy cũng không sao và tôi xứng đáng cho bản thân thời gian và không gian để chữa lành. Sẽ mất thời gian, và điều đó không sao cả.",4,Personality disorder,0.9878364,
"Chắc chắn rồi. Tôi khó ngủ. Tâm trí tôi chạy đua với sự lo lắng và tôi cứ tua đi tua lại những tranh cãi của họ trong đầu. Cứ như thể tôi luôn trong tình trạng cảnh giác cao độ, điều này khiến tôi khó thư giãn và khó ngủ. Và trong ngày, tôi khó tập trung vào việc gì khác vì đầu óc tôi bận rộn với những suy nghĩ về mâu thuẫn gia đình.",5,Stress,0.99880934,
Không hẳn đâu. Tôi đã kìm nén phần lớn cảm xúc của mình. Thật khó để mở lòng với người khác vì tôi sợ họ sẽ không hiểu được nỗi đau sâu sắc của tôi. Tôi đang cảm thấy rất lo lắng và không biết phải giải quyết mọi việc như thế nào.,2,Depression,0.93803626,
"Xin chào , tôi hy vọng bạn vẫn ổn. Gần đây tôi cảm thấy có lỗi về sức khỏe của mình. Giống như tôi không thể thoát khỏi sự lo lắng và lo lắng thường trực rằng điều gì đó tồi tệ sắp xảy ra với mình. Nó bắt đầu ảnh hưởng đến cuộc sống hàng ngày của tôi và tôi không biết phải giải quyết nó như thế nào.",0,Anxiety,0.99636924,
"Thank you. I appreciate your guidance. It feels good to finally address these deep-rooted feelings and work towards a healthier, guilt-free future.",5,Stress,0.96268016,
"Tôi hy vọng có thể tìm hiểu thêm về bản thân và bạn trai của tôi. Du lịch có thể là một trải nghiệm mang tính thay đổi và tôi tin rằng nó sẽ củng cố mối quan hệ của chúng ta. Ngoài ra, chúng ta sẽ được chiêm ngưỡng tất cả những địa điểm đẹp đẽ mà chúng ta luôn mơ ước được ghé thăm!",5,Stress,0.9621914,
"Chắc chắn rồi. Vì vậy, có một đồng nghiệp của tôi thường xuyên coi thường ý tưởng của tôi và bác bỏ những đóng góp của tôi trong các cuộc họp. Họ đưa ra những nhận xét ác ý về công việc của tôi và buôn chuyện về tôi với các đồng nghiệp khác. Nó đã diễn ra khá lâu rồi và nó khiến tôi cảm thấy mình vô giá trị và không được đánh giá cao.",5,Stress,0.9006527,
"Absolutely. As I dive deeper into understanding my childhood, I hope to identify any negative beliefs or thought patterns that have been holding me back. By acknowledging and challenging these, I believe I can experience more joy and fulfillment in my life. I'm also hopeful that exploring my childhood will lead to healing and growth.",6,Suicidal,0.9634636,
"Gần đây tôi cảm thấy rất tê liệt, giống như tôi chỉ làm theo những chuyển động mà không có bất kỳ mối liên hệ thực sự nào với thế giới xung quanh. Như thể tôi đang bỏ bê cảm xúc và nhu cầu của chính mình.",2,Depression,0.9956689,
"Cảm ơn. Sự hướng dẫn và hỗ trợ của bạn có ý nghĩa rất lớn đối với tôi. Bên cạnh vụ lừa dối, tôi vẫn phải vật lộn với nỗi đau tột cùng khi mất đi người bạn thân nhất của mình. Làm cách nào tôi có thể vượt qua nỗi đau này trong khi cố gắng hàn gắn mối quan hệ của mình?",6,Suicidal,0.9847765,
Is it safe to eat food that has been left out of the fridge for more than 4 hours?,3,Normal,0.93141973,
"Sure. It mostly happens when someone brings up the topic of my ex or asks about the breakup. It feels like they're prying into my personal life and I instinctively get defensive. I want to move on, but it's challenging when these triggers keep coming up.",6,Suicidal,0.7189562,
Tôi đoán những kỳ vọng của xã hội và nỗi sợ thất bại đóng một vai trò quan trọng. Mọi người xung quanh tôi thường nói rằng đó là nghề không ổn định và thành công thì hiếm có. Tôi bắt đầu nghi ngờ khả năng của mình và quyết định chọn con đường sự nghiệp truyền thống hơn.,4,Personality disorder,0.9210797,
"Xin chào , gần đây tôi cảm thấy thực sự khó chịu. Và tệ hơn nữa, tình hình tài chính của tôi đang trở nên hỗn loạn. Tôi không biết bắt đầu từ đâu hoặc phải làm gì.",0,Anxiety,0.84952503,
"
Xác định triệu chứng phổ biến nhất trong tình trạng nhất định.: 

chứng đau nửa đầu
",5,Stress,0.9804094,
Which flower is associated with new beginnings and is often given to celebrate the birth of a child?,6,Suicidal,0.9530331,
"Giờ bạn đề cập đến điều đó, công việc gần đây đặc biệt đòi hỏi khắt khe, với thời hạn chặt chẽ và trách nhiệm ngày càng tăng. Nó khiến tôi rất căng thẳng và tôi không ngủ ngon như trước nữa. Những yếu tố này có thể làm trầm trọng thêm các triệu chứng của tôi không?",1,Bipolar,0.7510357,
Thank you. Your kind words and encouragement mean a lot to me. I'll take your advice and move forward with confidence. Have a wonderful day!,5,Stress,0.75446415,
Mô tả một chiến dịch tiếp thị có tác động mạnh mẽ tận dụng sức mạnh của phương tiện truyền thông xã hội.,3,Normal,0.99991703,
"Xin chào , tôi hy vọng bạn vẫn ổn. Tôi muốn nói về điều gì đó mà tôi đang nghĩ gần đây. Bạn thấy đấy, gần đây tôi đã trải qua một sự mất mát và nó khiến tôi cảm thấy khá thất vọng.",1,Bipolar,0.61982816,
Tôi đang cảm thấy hối tiếc về quyết định gần đây của mình. Nhưng tôi cũng khám phá ra điều gì đó khơi dậy trong tôi rất nhiều hứng thú. Chúng ta có thể nói về việc tìm kiếm một sở thích mới không?,6,Suicidal,0.7420914,
"Well, I've been trying to find a new hobby to help distract myself from my depression, but it feels like every time I get excited about something and put myself out there, I just get rejected. It's disheartening.",3,Normal,0.97613233,
"Thật khó để chỉ ra một nguyên nhân duy nhất, nhưng gần đây tôi đang phải đối mặt với rất nhiều căng thẳng trong công việc và các mối quan hệ của tôi cũng căng thẳng. Tôi bắt đầu cô lập bản thân nhiều hơn và dường như tôi không thể thoát khỏi vòng suy nghĩ tiêu cực này.",4,Personality disorder,0.9825879,
"Cảm ơn. Vâng, nó đã bắt đầu một vài tuần trước. Vị hôn thê của tôi đã từng thực sự gắn bó và hiện diện trong mối quan hệ của chúng tôi, nhưng gần đây họ trở nên xa cách và bận tâm. Giống như thể xác họ ở đó nhưng tinh thần lại ở một nơi khác. Tôi đã cố gắng nói chuyện với họ về điều đó nhưng họ gạt đi và nói rằng mọi thứ đều ổn. Tôi không thể không lo lắng về họ.",2,Depression,0.99948454,
"Có lẽ tôi đã từng giỏi về nghệ thuật. Tôi thực sự thích thể hiện bản thân thông qua hội họa. Nhưng gần đây, tôi cảm thấy như mình đã mất liên lạc với phần đó của mình. Giống như mọi thứ tôi tạo ra chỉ là sự phản ánh lòng tự trọng thấp kém của tôi.",1,Bipolar,0.9984931,
Điều đó thực sự có ý nghĩa. Trước đây tôi chưa từng nghĩ về nó theo cách đó. Có lẽ đã đến lúc phải nói chuyện cởi mở với người giám sát của tôi và bày tỏ khối lượng công việc quá mức đang ảnh hưởng đến tôi về mặt thể chất và tinh thần như thế nào.,5,Stress,0.9614179,
"Chà, có vẻ như mọi người đều có những kỳ vọng và đánh giá riêng về mọi việc sẽ diễn ra như thế nào. Tất cả chúng ta đều có những cách làm việc khác nhau và có vẻ như không ai đánh giá cao hoặc hiểu được sự khác biệt.",4,Personality disorder,0.7847533,
Tôi có một người bạn thân luôn ở bên tôi. Tôi nghĩ việc mở lòng với cô ấy sẽ là bước đi đầu tiên tốt đẹp. Cô ấy là người đồng cảm và thấu hiểu nên tôi tin cô ấy sẽ lắng nghe mà không phán xét.,0,Anxiety,0.62860596,
Tôi đẩy mọi người ra xa vì tôi sợ họ sẽ rời bỏ tôi. Tôi trở nên bám víu và điều đó khiến họ bỏ đi.,1,Bipolar,0.5254244,
"Họ đã đảo lộn cuộc sống của tôi. Tôi đã từng là người năng động và hòa đồng, nhưng bây giờ tôi thậm chí không còn đủ sức để ra khỏi giường trong một số ngày. Tôi cảm thấy mình như một gánh nặng cho những người xung quanh, luôn hủy bỏ các kế hoạch và không thể hoàn thành trách nhiệm của mình.",5,Stress,0.9873139,
